original_text;target;unigrams;bigrams;pos_tag
tem jogador de futebol e famoso que come literalmente ouro e vocês aí fazendo bullying com a menina que usou um meme como legenda de foto;0;['tem', 'jogador', 'de', 'futebol', 'e', 'famoso', 'que', 'come', 'literalmente', 'ouro', 'e', 'vocês', 'aí', 'fazendo', 'bullying', 'com', 'a', 'menina', 'que', 'usou', 'um', 'meme', 'como', 'legenda', 'de', 'foto'];[('tem', 'jogador'), ('jogador', 'de'), ('de', 'futebol'), ('futebol', 'e'), ('e', 'famoso'), ('famoso', 'que'), ('que', 'come'), ('come', 'literalmente'), ('literalmente', 'ouro'), ('ouro', 'e'), ('e', 'vocês'), ('vocês', 'aí'), ('aí', 'fazendo'), ('fazendo', 'bullying'), ('bullying', 'com'), ('com', 'a'), ('a', 'menina'), ('menina', 'que'), ('que', 'usou'), ('usou', 'um'), ('um', 'meme'), ('meme', 'como'), ('como', 'legenda'), ('legenda', 'de'), ('de', 'foto')];[('tem', 'NN'), ('jogador', 'NN'), ('de', 'IN'), ('futebol', 'NN'), ('e', 'NN'), ('famoso', 'NN'), ('que', 'NN'), ('come', 'VBP'), ('literalmente', 'NN'), ('ouro', 'NN'), ('e', 'NN'), ('vocês', 'NN'), ('aí', 'NN'), ('fazendo', 'NN'), ('bullying', 'VBG'), ('com', 'NN'), ('a', 'DT'), ('menina', 'NN'), ('que', 'NN'), ('usou', 'JJ'), ('um', 'JJ'), ('meme', 'NN'), ('como', 'NN'), ('legenda', 'NN'), ('de', 'IN'), ('foto', 'NN')]
ja deixou a kiara te comer? pra sorte dela tomara que sim — mano ja pedi altas vezes, ela n quer;0;['ja', 'deixou', 'a', 'kiara', 'te', 'comer', '?', 'pra', 'sorte', 'dela', 'tomara', 'que', 'sim', '—', 'mano', 'ja', 'pedi', 'altas', 'vezes', ',', 'ela', 'n', 'quer'];[('ja', 'deixou'), ('deixou', 'a'), ('a', 'kiara'), ('kiara', 'te'), ('te', 'comer'), ('comer', '?'), ('?', 'pra'), ('pra', 'sorte'), ('sorte', 'dela'), ('dela', 'tomara'), ('tomara', 'que'), ('que', 'sim'), ('sim', '—'), ('—', 'mano'), ('mano', 'ja'), ('ja', 'pedi'), ('pedi', 'altas'), ('altas', 'vezes'), ('vezes', ','), (',', 'ela'), ('ela', 'n'), ('n', 'quer')];[('ja', 'NN'), ('deixou', 'VBZ'), ('a', 'DT'), ('kiara', 'NN'), ('te', 'NN'), ('comer', 'NN'), ('?', '.'), ('pra', 'JJ'), ('sorte', 'NN'), ('dela', 'NN'), ('tomara', 'NN'), ('que', 'NN'), ('sim', 'NN'), ('—', 'NNP'), ('mano', 'NN'), ('ja', 'NN'), ('pedi', 'NN'), ('altas', 'NN'), ('vezes', 'NNS'), (',', ','), ('ela', 'VBP'), ('n', 'JJ'), ('quer', 'NN')]
ficamos nos encarando por um tempo e eu decido encerrar o jogo, sem fazer a confissão mais egoísta e a que provavelmente me tornaria o pior homem que pisou nessa terra que era a que eu estava feliz por ter sido ela naquele táxi,;0;['ficamos', 'nos', 'encarando', 'por', 'um', 'tempo', 'e', 'eu', 'decido', 'encerrar', 'o', 'jogo', ',', 'sem', 'fazer', 'a', 'confissão', 'mais', 'egoísta', 'e', 'a', 'que', 'provavelmente', 'me', 'tornaria', 'o', 'pior', 'homem', 'que', 'pisou', 'nessa', 'terra', 'que', 'era', 'a', 'que', 'eu', 'estava', 'feliz', 'por', 'ter', 'sido', 'ela', 'naquele', 'táxi', ','];[('ficamos', 'nos'), ('nos', 'encarando'), ('encarando', 'por'), ('por', 'um'), ('um', 'tempo'), ('tempo', 'e'), ('e', 'eu'), ('eu', 'decido'), ('decido', 'encerrar'), ('encerrar', 'o'), ('o', 'jogo'), ('jogo', ','), (',', 'sem'), ('sem', 'fazer'), ('fazer', 'a'), ('a', 'confissão'), ('confissão', 'mais'), ('mais', 'egoísta'), ('egoísta', 'e'), ('e', 'a'), ('a', 'que'), ('que', 'provavelmente'), ('provavelmente', 'me'), ('me', 'tornaria'), ('tornaria', 'o'), ('o', 'pior'), ('pior', 'homem'), ('homem', 'que'), ('que', 'pisou'), ('pisou', 'nessa'), ('nessa', 'terra'), ('terra', 'que'), ('que', 'era'), ('era', 'a'), ('a', 'que'), ('que', 'eu'), ('eu', 'estava'), ('estava', 'feliz'), ('feliz', 'por'), ('por', 'ter'), ('ter', 'sido'), ('sido', 'ela'), ('ela', 'naquele'), ('naquele', 'táxi'), ('táxi', ',')];[('ficamos', 'JJ'), ('nos', 'NNS'), ('encarando', 'VBP'), ('por', 'JJ'), ('um', 'JJ'), ('tempo', 'NN'), ('e', 'NN'), ('eu', 'VBP'), ('decido', 'NN'), ('encerrar', 'NN'), ('o', 'NN'), ('jogo', 'NN'), (',', ','), ('sem', 'JJ'), ('fazer', 'NN'), ('a', 'DT'), ('confissão', 'NN'), ('mais', 'NN'), ('egoísta', 'NN'), ('e', 'VBZ'), ('a', 'DT'), ('que', 'NN'), ('provavelmente', 'IN'), ('me', 'PRP'), ('tornaria', 'VBP'), ('o', 'JJ'), ('pior', 'JJ'), ('homem', 'NN'), ('que', 'NN'), ('pisou', 'NN'), ('nessa', 'JJ'), ('terra', 'NN'), ('que', 'NN'), ('era', 'NN'), ('a', 'DT'), ('que', 'NN'), ('eu', 'NN'), ('estava', 'NN'), ('feliz', 'NN'), ('por', 'NN'), ('ter', 'NN'), ('sido', 'NN'), ('ela', 'NN'), ('naquele', 'JJ'), ('táxi', 'NN'), (',', ',')]
rt __username__: a saúde do gaúcho que lute;0;['rt', '__username__', ':', 'a', 'saúde', 'do', 'gaúcho', 'que', 'lute'];[('rt', '__username__'), ('__username__', ':'), (':', 'a'), ('a', 'saúde'), ('saúde', 'do'), ('do', 'gaúcho'), ('gaúcho', 'que'), ('que', 'lute')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('a', 'DT'), ('saúde', 'NN'), ('do', 'VBP'), ('gaúcho', 'VB'), ('que', 'VB'), ('lute', 'NN')]
__username__ como eu desconfiava, pra reconhecer a canonização das cartas, não precisa admitir sua universalidade. enfim...é uma escolha, como eu disse: essa sua escolha produz oq?;0;['__username__', 'como', 'eu', 'desconfiava', ',', 'pra', 'reconhecer', 'a', 'canonização', 'das', 'cartas', ',', 'não', 'precisa', 'admitir', 'sua', 'universalidade', '.', 'enfim', '...', 'é', 'uma', 'escolha', ',', 'como', 'eu', 'disse', ':', 'essa', 'sua', 'escolha', 'produz', 'oq', '?'];[('__username__', 'como'), ('como', 'eu'), ('eu', 'desconfiava'), ('desconfiava', ','), (',', 'pra'), ('pra', 'reconhecer'), ('reconhecer', 'a'), ('a', 'canonização'), ('canonização', 'das'), ('das', 'cartas'), ('cartas', ','), (',', 'não'), ('não', 'precisa'), ('precisa', 'admitir'), ('admitir', 'sua'), ('sua', 'universalidade'), ('universalidade', '.'), ('.', 'enfim'), ('enfim', '...'), ('...', 'é'), ('é', 'uma'), ('uma', 'escolha'), ('escolha', ','), (',', 'como'), ('como', 'eu'), ('eu', 'disse'), ('disse', ':'), (':', 'essa'), ('essa', 'sua'), ('sua', 'escolha'), ('escolha', 'produz'), ('produz', 'oq'), ('oq', '?')];[('__username__', 'JJ'), ('como', 'NN'), ('eu', 'NN'), ('desconfiava', 'NN'), (',', ','), ('pra', 'JJ'), ('reconhecer', 'NN'), ('a', 'DT'), ('canonização', 'NN'), ('das', 'NN'), ('cartas', 'NNS'), (',', ','), ('não', 'JJ'), ('precisa', 'NN'), ('admitir', 'NN'), ('sua', 'NN'), ('universalidade', 'NN'), ('.', '.'), ('enfim', 'NN'), ('...', ':'), ('é', 'JJ'), ('uma', 'JJ'), ('escolha', 'NN'), (',', ','), ('como', 'NN'), ('eu', 'JJ'), ('disse', 'NN'), (':', ':'), ('essa', 'NN'), ('sua', 'NN'), ('escolha', 'NN'), ('produz', 'NN'), ('oq', 'NN'), ('?', '.')]
as pessoas tem q entender q se elas praticam bullying com meus amigos, é melhor elas n me conhecerem pq eu não assisti 6 temporadas e li 12 de livros de gossip girl pra nada não;0;['as', 'pessoas', 'tem', 'q', 'entender', 'q', 'se', 'elas', 'praticam', 'bullying', 'com', 'meus', 'amigos', ',', 'é', 'melhor', 'elas', 'n', 'me', 'conhecerem', 'pq', 'eu', 'não', 'assisti', '6', 'temporadas', 'e', 'li', '12', 'de', 'livros', 'de', 'gossip', 'girl', 'pra', 'nada', 'não'];[('as', 'pessoas'), ('pessoas', 'tem'), ('tem', 'q'), ('q', 'entender'), ('entender', 'q'), ('q', 'se'), ('se', 'elas'), ('elas', 'praticam'), ('praticam', 'bullying'), ('bullying', 'com'), ('com', 'meus'), ('meus', 'amigos'), ('amigos', ','), (',', 'é'), ('é', 'melhor'), ('melhor', 'elas'), ('elas', 'n'), ('n', 'me'), ('me', 'conhecerem'), ('conhecerem', 'pq'), ('pq', 'eu'), ('eu', 'não'), ('não', 'assisti'), ('assisti', '6'), ('6', 'temporadas'), ('temporadas', 'e'), ('e', 'li'), ('li', '12'), ('12', 'de'), ('de', 'livros'), ('livros', 'de'), ('de', 'gossip'), ('gossip', 'girl'), ('girl', 'pra'), ('pra', 'nada'), ('nada', 'não')];[('as', 'IN'), ('pessoas', 'JJ'), ('tem', 'NN'), ('q', 'JJ'), ('entender', 'NN'), ('q', 'NN'), ('se', 'NN'), ('elas', 'VBP'), ('praticam', 'NN'), ('bullying', 'NN'), ('com', 'NN'), ('meus', 'NN'), ('amigos', 'NN'), (',', ','), ('é', 'NNP'), ('melhor', 'NN'), ('elas', 'NN'), ('n', 'IN'), ('me', 'PRP'), ('conhecerem', 'VBP'), ('pq', 'JJ'), ('eu', 'NN'), ('não', 'NN'), ('assisti', 'VBD'), ('6', 'CD'), ('temporadas', 'NNS'), ('e', 'VBP'), ('li', 'JJ'), ('12', 'CD'), ('de', 'FW'), ('livros', 'FW'), ('de', 'FW'), ('gossip', 'FW'), ('girl', 'FW'), ('pra', 'FW'), ('nada', 'FW'), ('não', 'NN')]
meu pai andando a casa toda com meu sobrinho no carrinho pra fazer ele dormir kkkk;0;['meu', 'pai', 'andando', 'a', 'casa', 'toda', 'com', 'meu', 'sobrinho', 'no', 'carrinho', 'pra', 'fazer', 'ele', 'dormir', 'kkkk'];[('meu', 'pai'), ('pai', 'andando'), ('andando', 'a'), ('a', 'casa'), ('casa', 'toda'), ('toda', 'com'), ('com', 'meu'), ('meu', 'sobrinho'), ('sobrinho', 'no'), ('no', 'carrinho'), ('carrinho', 'pra'), ('pra', 'fazer'), ('fazer', 'ele'), ('ele', 'dormir'), ('dormir', 'kkkk')];[('meu', 'NN'), ('pai', 'NN'), ('andando', 'VBZ'), ('a', 'DT'), ('casa', 'NN'), ('toda', 'NN'), ('com', 'NN'), ('meu', 'NN'), ('sobrinho', 'VBZ'), ('no', 'DT'), ('carrinho', 'NN'), ('pra', 'VBZ'), ('fazer', 'JJ'), ('ele', 'JJ'), ('dormir', 'NN'), ('kkkk', 'NN')]
rt __username__: sdds dar aquele beijo que encaixa e dá vontade de arrancar a roupa;0;['rt', '__username__', ':', 'sdds', 'dar', 'aquele', 'beijo', 'que', 'encaixa', 'e', 'dá', 'vontade', 'de', 'arrancar', 'a', 'roupa'];[('rt', '__username__'), ('__username__', ':'), (':', 'sdds'), ('sdds', 'dar'), ('dar', 'aquele'), ('aquele', 'beijo'), ('beijo', 'que'), ('que', 'encaixa'), ('encaixa', 'e'), ('e', 'dá'), ('dá', 'vontade'), ('vontade', 'de'), ('de', 'arrancar'), ('arrancar', 'a'), ('a', 'roupa')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('sdds', 'NN'), ('dar', 'NN'), ('aquele', 'NN'), ('beijo', 'NN'), ('que', 'NN'), ('encaixa', 'NN'), ('e', 'NN'), ('dá', 'NN'), ('vontade', 'NN'), ('de', 'IN'), ('arrancar', 'FW'), ('a', 'DT'), ('roupa', 'NN')]
ai meu deus ele começou a sonhar com a lin hodifcnskd csdn cs;0;['ai', 'meu', 'deus', 'ele', 'começou', 'a', 'sonhar', 'com', 'a', 'lin', 'hodifcnskd', 'csdn', 'cs'];[('ai', 'meu'), ('meu', 'deus'), ('deus', 'ele'), ('ele', 'começou'), ('começou', 'a'), ('a', 'sonhar'), ('sonhar', 'com'), ('com', 'a'), ('a', 'lin'), ('lin', 'hodifcnskd'), ('hodifcnskd', 'csdn'), ('csdn', 'cs')];[('ai', 'NN'), ('meu', 'NN'), ('deus', 'NN'), ('ele', 'VBP'), ('começou', 'VBZ'), ('a', 'DT'), ('sonhar', 'NN'), ('com', 'NN'), ('a', 'DT'), ('lin', 'NN'), ('hodifcnskd', 'NN'), ('csdn', 'NN'), ('cs', 'NN')]
rt __username__: touro às vezes tudo o que você precisa é se desligar do mundo, organizar a sua mente e voltar a viver.;0;['rt', '__username__', ':', 'touro', 'às', 'vezes', 'tudo', 'o', 'que', 'você', 'precisa', 'é', 'se', 'desligar', 'do', 'mundo', ',', 'organizar', 'a', 'sua', 'mente', 'e', 'voltar', 'a', 'viver', '.'];[('rt', '__username__'), ('__username__', ':'), (':', 'touro'), ('touro', 'às'), ('às', 'vezes'), ('vezes', 'tudo'), ('tudo', 'o'), ('o', 'que'), ('que', 'você'), ('você', 'precisa'), ('precisa', 'é'), ('é', 'se'), ('se', 'desligar'), ('desligar', 'do'), ('do', 'mundo'), ('mundo', ','), (',', 'organizar'), ('organizar', 'a'), ('a', 'sua'), ('sua', 'mente'), ('mente', 'e'), ('e', 'voltar'), ('voltar', 'a'), ('a', 'viver'), ('viver', '.')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('touro', 'NN'), ('às', 'NN'), ('vezes', 'VBZ'), ('tudo', 'JJ'), ('o', 'NN'), ('que', 'NN'), ('você', 'NN'), ('precisa', 'NN'), ('é', 'NNP'), ('se', 'NN'), ('desligar', 'NN'), ('do', 'VBP'), ('mundo', 'NNS'), (',', ','), ('organizar', 'VBP'), ('a', 'DT'), ('sua', 'NN'), ('mente', 'NN'), ('e', 'FW'), ('voltar', 'FW'), ('a', 'DT'), ('viver', 'NN'), ('.', '.')]
__username__ n sei parece q eh uma entrevista no podcast e ela disse q vai ter a ariana no álbum;0;['__username__', 'n', 'sei', 'parece', 'q', 'eh', 'uma', 'entrevista', 'no', 'podcast', 'e', 'ela', 'disse', 'q', 'vai', 'ter', 'a', 'ariana', 'no', 'álbum'];[('__username__', 'n'), ('n', 'sei'), ('sei', 'parece'), ('parece', 'q'), ('q', 'eh'), ('eh', 'uma'), ('uma', 'entrevista'), ('entrevista', 'no'), ('no', 'podcast'), ('podcast', 'e'), ('e', 'ela'), ('ela', 'disse'), ('disse', 'q'), ('q', 'vai'), ('vai', 'ter'), ('ter', 'a'), ('a', 'ariana'), ('ariana', 'no'), ('no', 'álbum')];[('__username__', 'JJ'), ('n', 'JJ'), ('sei', 'NN'), ('parece', 'NN'), ('q', 'NN'), ('eh', 'NN'), ('uma', 'JJ'), ('entrevista', 'VBZ'), ('no', 'DT'), ('podcast', 'NN'), ('e', 'NN'), ('ela', 'FW'), ('disse', 'NN'), ('q', 'NN'), ('vai', 'NN'), ('ter', 'NN'), ('a', 'DT'), ('ariana', 'JJ'), ('no', 'DT'), ('álbum', 'NN')]
rt __username__: o único que pode usar crocs sem sofrer bullying;0;['rt', '__username__', ':', 'o', 'único', 'que', 'pode', 'usar', 'crocs', 'sem', 'sofrer', 'bullying'];[('rt', '__username__'), ('__username__', ':'), (':', 'o'), ('o', 'único'), ('único', 'que'), ('que', 'pode'), ('pode', 'usar'), ('usar', 'crocs'), ('crocs', 'sem'), ('sem', 'sofrer'), ('sofrer', 'bullying')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('o', 'JJ'), ('único', 'NNP'), ('que', 'NN'), ('pode', 'NN'), ('usar', 'JJ'), ('crocs', 'NN'), ('sem', 'NN'), ('sofrer', 'NN'), ('bullying', 'NN')]
__username__ __username__ tatua a cara do cuesta ksksks;0;['__username__', '__username__', 'tatua', 'a', 'cara', 'do', 'cuesta', 'ksksks'];[('__username__', '__username__'), ('__username__', 'tatua'), ('tatua', 'a'), ('a', 'cara'), ('cara', 'do'), ('do', 'cuesta'), ('cuesta', 'ksksks')];[('__username__', 'JJ'), ('__username__', 'NNP'), ('tatua', 'NN'), ('a', 'DT'), ('cara', 'NN'), ('do', 'VBP'), ('cuesta', 'NN'), ('ksksks', 'VB')]
eu quero muito criar um projeto que lute contra bullying. quero ajudar crianças/adolescentes de alguma forma, mas eu não sei como;0;['eu', 'quero', 'muito', 'criar', 'um', 'projeto', 'que', 'lute', 'contra', 'bullying', '.', 'quero', 'ajudar', 'crianças/adolescentes', 'de', 'alguma', 'forma', ',', 'mas', 'eu', 'não', 'sei', 'como'];[('eu', 'quero'), ('quero', 'muito'), ('muito', 'criar'), ('criar', 'um'), ('um', 'projeto'), ('projeto', 'que'), ('que', 'lute'), ('lute', 'contra'), ('contra', 'bullying'), ('bullying', '.'), ('.', 'quero'), ('quero', 'ajudar'), ('ajudar', 'crianças/adolescentes'), ('crianças/adolescentes', 'de'), ('de', 'alguma'), ('alguma', 'forma'), ('forma', ','), (',', 'mas'), ('mas', 'eu'), ('eu', 'não'), ('não', 'sei'), ('sei', 'como')];[('eu', 'NN'), ('quero', 'NN'), ('muito', 'NN'), ('criar', 'NN'), ('um', 'JJ'), ('projeto', 'NN'), ('que', 'NN'), ('lute', 'JJ'), ('contra', 'JJ'), ('bullying', 'NN'), ('.', '.'), ('quero', 'NN'), ('ajudar', 'NN'), ('crianças/adolescentes', 'VBZ'), ('de', 'IN'), ('alguma', 'FW'), ('forma', 'NN'), (',', ','), ('mas', 'FW'), ('eu', 'FW'), ('não', 'FW'), ('sei', 'NN'), ('como', 'NN')]
__username__ coloca a touquinha que se vira uma ninja kkkk;0;['__username__', 'coloca', 'a', 'touquinha', 'que', 'se', 'vira', 'uma', 'ninja', 'kkkk'];[('__username__', 'coloca'), ('coloca', 'a'), ('a', 'touquinha'), ('touquinha', 'que'), ('que', 'se'), ('se', 'vira'), ('vira', 'uma'), ('uma', 'ninja'), ('ninja', 'kkkk')];[('__username__', 'JJ'), ('coloca', 'NN'), ('a', 'DT'), ('touquinha', 'NN'), ('que', 'NN'), ('se', 'FW'), ('vira', 'NN'), ('uma', 'JJ'), ('ninja', 'NN'), ('kkkk', 'NN')]
rt __username__: mais se a vida te deeeerrrrrr 😭❤️;0;['rt', '__username__', ':', 'mais', 'se', 'a', 'vida', 'te', 'deeeerrrrrr', '😭❤️'];[('rt', '__username__'), ('__username__', ':'), (':', 'mais'), ('mais', 'se'), ('se', 'a'), ('a', 'vida'), ('vida', 'te'), ('te', 'deeeerrrrrr'), ('deeeerrrrrr', '😭❤️')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('mais', 'NN'), ('se', 'VBZ'), ('a', 'DT'), ('vida', 'NN'), ('te', 'NN'), ('deeeerrrrrr', 'NN'), ('😭❤️', 'NN')]
rt __username__: vocês já tiveram crise de ansiedade a ponto de se contorcer?;0;['rt', '__username__', ':', 'vocês', 'já', 'tiveram', 'crise', 'de', 'ansiedade', 'a', 'ponto', 'de', 'se', 'contorcer', '?'];[('rt', '__username__'), ('__username__', ':'), (':', 'vocês'), ('vocês', 'já'), ('já', 'tiveram'), ('tiveram', 'crise'), ('crise', 'de'), ('de', 'ansiedade'), ('ansiedade', 'a'), ('a', 'ponto'), ('ponto', 'de'), ('de', 'se'), ('se', 'contorcer'), ('contorcer', '?')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('vocês', 'NN'), ('já', 'NN'), ('tiveram', 'JJ'), ('crise', 'NN'), ('de', 'FW'), ('ansiedade', 'FW'), ('a', 'DT'), ('ponto', 'NN'), ('de', 'FW'), ('se', 'FW'), ('contorcer', 'NN'), ('?', '.')]
rt __username__: hahahahahaha ivete maravilhosa bloqueando a iza thevoicebrasil;0;['rt', '__username__', ':', 'hahahahahaha', 'ivete', 'maravilhosa', 'bloqueando', 'a', 'iza', 'thevoicebrasil'];[('rt', '__username__'), ('__username__', ':'), (':', 'hahahahahaha'), ('hahahahahaha', 'ivete'), ('ivete', 'maravilhosa'), ('maravilhosa', 'bloqueando'), ('bloqueando', 'a'), ('a', 'iza'), ('iza', 'thevoicebrasil')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('hahahahahaha', 'NN'), ('ivete', 'JJ'), ('maravilhosa', 'NN'), ('bloqueando', 'VBD'), ('a', 'DT'), ('iza', 'NN'), ('thevoicebrasil', 'NN')]
rt __username__: a voz do luciano é perfeita thevoicebrasil;0;['rt', '__username__', ':', 'a', 'voz', 'do', 'luciano', 'é', 'perfeita', 'thevoicebrasil'];[('rt', '__username__'), ('__username__', ':'), (':', 'a'), ('a', 'voz'), ('voz', 'do'), ('do', 'luciano'), ('luciano', 'é'), ('é', 'perfeita'), ('perfeita', 'thevoicebrasil')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('a', 'DT'), ('voz', 'NN'), ('do', 'VBP'), ('luciano', 'JJR'), ('é', 'VB'), ('perfeita', 'JJ'), ('thevoicebrasil', 'NN')]
rt __username__: a intimidade faz nois perder totalmente a vergonha na cara;0;['rt', '__username__', ':', 'a', 'intimidade', 'faz', 'nois', 'perder', 'totalmente', 'a', 'vergonha', 'na', 'cara'];[('rt', '__username__'), ('__username__', ':'), (':', 'a'), ('a', 'intimidade'), ('intimidade', 'faz'), ('faz', 'nois'), ('nois', 'perder'), ('perder', 'totalmente'), ('totalmente', 'a'), ('a', 'vergonha'), ('vergonha', 'na'), ('na', 'cara')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('a', 'DT'), ('intimidade', 'NN'), ('faz', 'NN'), ('nois', 'JJ'), ('perder', 'NN'), ('totalmente', 'VBD'), ('a', 'DT'), ('vergonha', 'NN'), ('na', 'NN'), ('cara', 'NN')]
__username__ será, com a benção de jah!;0;['__username__', 'será', ',', 'com', 'a', 'benção', 'de', 'jah', '!'];[('__username__', 'será'), ('será', ','), (',', 'com'), ('com', 'a'), ('a', 'benção'), ('benção', 'de'), ('de', 'jah'), ('jah', '!')];[('__username__', 'NN'), ('será', 'NN'), (',', ','), ('com', 'VB'), ('a', 'DT'), ('benção', 'NN'), ('de', 'IN'), ('jah', 'NN'), ('!', '.')]
rt __username__: yoongi, rapper, compositor, produtor da nação e uma pessoa incrível - a thread;0;['rt', '__username__', ':', 'yoongi', ',', 'rapper', ',', 'compositor', ',', 'produtor', 'da', 'nação', 'e', 'uma', 'pessoa', 'incrível', '-', 'a', 'thread'];[('rt', '__username__'), ('__username__', ':'), (':', 'yoongi'), ('yoongi', ','), (',', 'rapper'), ('rapper', ','), (',', 'compositor'), ('compositor', ','), (',', 'produtor'), ('produtor', 'da'), ('da', 'nação'), ('nação', 'e'), ('e', 'uma'), ('uma', 'pessoa'), ('pessoa', 'incrível'), ('incrível', '-'), ('-', 'a'), ('a', 'thread')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('yoongi', 'NN'), (',', ','), ('rapper', 'NN'), (',', ','), ('compositor', 'NN'), (',', ','), ('produtor', 'NN'), ('da', 'NN'), ('nação', 'NN'), ('e', 'NN'), ('uma', 'JJ'), ('pessoa', 'NN'), ('incrível', 'NN'), ('-', ':'), ('a', 'DT'), ('thread', 'NN')]
rt __username__: gente essa steici lauser é a própria filha da shakira com a beyoncé thevoice;0;['rt', '__username__', ':', 'gente', 'essa', 'steici', 'lauser', 'é', 'a', 'própria', 'filha', 'da', 'shakira', 'com', 'a', 'beyoncé', 'thevoice'];[('rt', '__username__'), ('__username__', ':'), (':', 'gente'), ('gente', 'essa'), ('essa', 'steici'), ('steici', 'lauser'), ('lauser', 'é'), ('é', 'a'), ('a', 'própria'), ('própria', 'filha'), ('filha', 'da'), ('da', 'shakira'), ('shakira', 'com'), ('com', 'a'), ('a', 'beyoncé'), ('beyoncé', 'thevoice')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('gente', 'NN'), ('essa', 'FW'), ('steici', 'FW'), ('lauser', 'FW'), ('é', 'FW'), ('a', 'DT'), ('própria', 'NN'), ('filha', 'NN'), ('da', 'NN'), ('shakira', 'NN'), ('com', 'VBZ'), ('a', 'DT'), ('beyoncé', 'NN'), ('thevoice', 'NN')]
__username__ __username__ eu cheguei so a 7 num so jantar depois n tive mais sei la como;0;['__username__', '__username__', 'eu', 'cheguei', 'so', 'a', '7', 'num', 'so', 'jantar', 'depois', 'n', 'tive', 'mais', 'sei', 'la', 'como'];[('__username__', '__username__'), ('__username__', 'eu'), ('eu', 'cheguei'), ('cheguei', 'so'), ('so', 'a'), ('a', '7'), ('7', 'num'), ('num', 'so'), ('so', 'jantar'), ('jantar', 'depois'), ('depois', 'n'), ('n', 'tive'), ('tive', 'mais'), ('mais', 'sei'), ('sei', 'la'), ('la', 'como')];[('__username__', 'JJ'), ('__username__', 'NNP'), ('eu', 'NN'), ('cheguei', 'NN'), ('so', 'IN'), ('a', 'DT'), ('7', 'CD'), ('num', 'NN'), ('so', 'RB'), ('jantar', 'JJ'), ('depois', 'NN'), ('n', 'RB'), ('tive', 'JJ'), ('mais', 'NN'), ('sei', 'NN'), ('la', 'NN'), ('como', 'NN')]
